	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
556	3	10	9	workday	'221'	0	1	1	2015-09-10 14:29:14	221	641981763590336513	254642096460742438913	1	1	0	0	0	0	0	0	0	0	0	0	1	641981763590336513	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
557	3	10	9	workday	'221', '227'	0	1	1	2015-09-10 14:05:17	221	641975734794256384	150642086787171659777	1	1	0	0	0	0	0	0	0	0	0	0	0	641975734794256384	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
558	3	10	9	workday	'221', '227'	0	1	1	2015-09-10 14:05:17	221	641975734794256384	150642086787171659777	1	1	0	0	0	0	0	0	0	0	0	0	0	641975734794256384	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
559	3	10	9	workday	'221', '227'	0	1	1	2015-09-10 14:05:17	227	641975734794256384	227642007725501743104	1	1	0	0	0	0	0	0	0	0	0	0	0	641975734794256384	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
560	3	10	9	workday	'221', '227'	0	1	1	2015-09-10 14:05:17	227	641975734794256384	227642007725501743104	1	1	0	0	0	0	0	0	0	0	0	0	0	641975734794256384	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
561	3	10	9	workday	'221'	0	1	1	2015-09-10 13:46:16	221	641970951039533056	221641981977378209792	0	0	0	0	0	0	0	0	0	0	0	0	0	641970951039533056	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
562	3	10	9	error	'287'	0	1	1	2015-09-10 01:52:46	287	641791390314184704	231641981977378209792	0	0	0	0	0	0	0	0	0	0	0	0	0	641791390314184704	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
563	3	10	9	error	'282'	0	1	0	2015-09-10 01:51:03	282	641790961329115136	221641981763590336513	0	0	0	0	0	0	0	0	0	0	0	0	0	641790961329115136	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
564	2	9	9	workday	'135'	0	0	1	2015-09-09 15:36:19	135	641636258867900416	221641975734794256384	1	0	0	0	0	0	1	0	0	0	0	0	0	641636258867900416	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
565	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	227641975734794256384	1	0	0	0	0	0	1	0	0	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
566	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	227641975734794256384	1	0	0	0	0	0	1	0	0	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
567	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	227641975734794256384	1	0	0	0	0	0	1	0	0	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
568	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	227641975734794256384	1	0	0	0	0	0	1	0	0	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
569	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	221641970951039533056	1	0	1	0	0	0	0	0	0	0	1	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
570	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	221641970951039533056	1	0	1	0	0	0	0	0	0	0	1	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
571	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	221641970951039533056	1	0	1	0	0	0	0	0	0	0	1	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
572	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	221641970951039533056	1	0	1	0	0	0	0	0	0	0	1	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
573	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	287641791390314184704	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
574	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	287641791390314184704	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
575	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	287641791390314184704	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
576	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	287641791390314184704	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
577	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	282641790961329115136	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
578	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	282641790961329115136	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
579	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	282641790961329115136	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
580	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	282641790961329115136	1	0	0	0	0	1	0	0	1	0	0	0	0	641425591816720384	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
581	2	9	9	error	'366'	1	0	0	2015-09-09 00:33:37	366	641409085108187136	135641636258867900416	0	0	0	0	0	0	0	0	0	0	0	0	0	641409085108187136	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
582	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641404287445135360	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
583	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641404287445135360	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
584	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641404287445135360	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
585	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641404287445135360	76.4604166667	0.0	10.0	5.67863636364	0.394166666667	0.01
586	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641393298557530112	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
587	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641393298557530112	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
588	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641393298557530112	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
589	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641393298557530112	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
590	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641361794049507329	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
591	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641361794049507329	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
592	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641361794049507329	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
593	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641361794049507329	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
594	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641331991644905472	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
595	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641331991644905472	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
596	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641331991644905472	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
597	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0	641331991644905472	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
598	1	8	9	rush_evening	'233'	0	1	1	2015-09-08 17:06:01	233	641296442917822464	366641409085108187136	1	1	0	0	0	1	0	0	0	0	0	0	0	641296442917822464	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
599	1	8	9	rush_evening	'135'	0	0	1	2015-09-08 16:29:02	135	641287136520572928	262641404287445135360	1	1	0	0	0	0	0	0	0	0	1	0	0	641287136520572928	74.9995833333	0.0	10.0	5.19545454545	0.35125	0.0025
600	4	4	9	error	'152'	0	0	0	2015-09-04 22:43:25	152	639931803151699968	371641393298557530112	0	0	0	0	0	0	0	0	0	0	0	0	0	639931803151699968	62.755	0.0	9.99416666667	6.8775	0.5875	0.0654166666667
601	4	4	9	error	'152'	0	0	0	2015-09-04 22:28:54	152	639928147601813504	150641361794049507329	1	1	0	0	0	0	0	0	0	0	0	0	0	639928147601813504	62.755	0.0	9.99416666667	6.8775	0.5875	0.0654166666667
602	4	4	9	error	'278'	0	1	0	2015-09-04 02:10:08	278	639621436919803904	142641331991644905472	1	1	0	0	0	0	0	0	0	0	0	0	0	639621436919803904	62.755	0.0	9.99416666667	6.8775	0.5875	0.0654166666667
603	3	3	9	error	'197'	0	0	1	2015-09-03 04:14:07	197	639290251022696448	233641296442917822464	1	1	0	0	0	0	0	0	0	0	0	0	0	639290251022696448	65.53625	0.0	10.0	7.66416666667	0.61625	0.135416666667
604	2	2	9	error	'257'	0	1	1	2015-09-02 22:39:26	257	639206023199256577	135641287136520572928	0	0	0	0	0	0	0	0	0	0	0	0	0	639206023199256577	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
605	2	2	9	error	'152', ''	0	0	0	2015-09-02 22:34:34	152	639204798902878208	152639931803151699968	1	0	1	0	0	0	0	0	0	0	0	0	0	639204798902878208	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
606	2	2	9	error	'257'	0	1	1	2015-09-02 21:55:14	257	639194900706136064	152639928147601813504	0	0	0	0	0	0	0	0	0	0	0	0	0	639194900706136064	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
607	2	2	9	error	'257'	0	1	1	2015-09-02 21:44:34	257	639192214967443456	278639621436919803904	1	0	1	0	0	0	0	0	0	0	0	0	1	639192214967443456	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
608	2	2	9	error	'150'	0	0	0	2015-09-02 21:18:37	150	639185687137267713	197639290251022696448	0	0	0	0	0	0	0	0	0	0	0	0	0	639185687137267713	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
609	2	2	9	rush_evening	'142'	0	0	0	2015-09-02 19:39:32	142	639160750322413568	257639206023199256577	1	0	1	0	0	0	0	0	0	0	0	0	0	639160750322413568	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
610	2	2	9	rush_evening	'143'	0	0	1	2015-09-02 19:28:03	143	639157859469664260	152639204798902878208	1	1	0	0	0	0	0	0	0	0	0	0	0	639157859469664260	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
611	2	2	9	rush_evening	'138'	0	0	0	2015-09-02 18:04:38	138	639136865837150208	257639194900706136064	1	0	1	0	0	0	0	0	0	0	0	0	0	639136865837150208	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
612	2	2	9	workday	'313'	1	0	1	2015-09-02 14:40:05	313	639085392231206913	257639192214967443456	1	1	0	0	0	0	0	0	0	0	1	0	0	639085392231206913	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
613	2	2	9	workday	'313'	1	0	1	2015-09-02 14:33:42	313	639083784957132800	150639185687137267713	1	1	0	0	0	0	0	0	0	0	0	0	0	639083784957132800	66.6829166667	0.0	10.0	7.33958333333	0.682083333333	0.177916666667
614	1	1	9	error	'152'	0	0	0	2015-09-01 22:06:57	152	638835460958085120	142639160750322413568	1	0	0	0	0	0	0	0	0	0	0	0	0	638835460958085120	67.3454166667	0.0	10.0	6.18375	0.682916666667	0.109583333333
615	1	1	9	error	'155'	0	0	1	2015-09-01 21:10:05	155	638821151578288131	143639157859469664260	0	0	0	0	0	0	0	0	0	0	0	0	0	638821151578288131	67.3454166667	0.0	10.0	6.18375	0.682916666667	0.109583333333
616	1	1	9	error	'155'	0	0	1	2015-09-01 21:08:35	155	638820771599527936	138639136865837150208	1	1	0	0	0	0	0	0	0	0	0	0	0	638820771599527936	67.3454166667	0.0	10.0	6.18375	0.682916666667	0.109583333333
617	1	1	9	error	'269'	0	1	1	2015-09-01 00:27:13	269	638508371084120064	313639085392231206913	1	0	1	0	0	0	0	0	0	0	0	1	0	638508371084120064	67.3454166667	0.0	10.0	6.18375	0.682916666667	0.109583333333
618	0	31	8	rush_evening	'139'	0	0	1	2015-08-31 18:33:49	139	638419437960347648	313639083784957132800	1	0	1	0	0	0	0	0	0	1	0	0	0	638419437960347648	68.8891666667	0.0	10.0	6.68541666667	0.648333333333	0.01625
619	0	31	8	rush_evening	'138'	0	0	0	2015-08-31 18:06:20	138	638412521611915264	152638835460958085120	1	1	0	0	0	0	0	0	0	0	0	0	0	638412521611915264	68.8891666667	0.0	10.0	6.68541666667	0.648333333333	0.01625
620	5	29	8	error	'268'	0	1	0	2015-08-29 01:15:41	268	637433404426813440	155638821151578288131	0	0	0	0	0	0	0	0	0	0	0	0	0	637433404426813440	70.88375	0.0	9.95458333333	6.80083333333	0.741666666667	0.107058823529
621	4	28	8	error	'152'	0	0	0	2015-08-28 22:34:33	152	637392854621417472	155638820771599527936	0	0	0	0	0	0	0	0	0	0	0	0	0	637392854621417472	75.5020833333	0.0	10.0	6.64	0.565416666667	0.0858333333333
622	4	28	8	rush_evening	'135'	0	0	1	2015-08-28 19:33:48	135	637347367222546437	269638508371084120064	0	0	0	0	0	0	0	0	0	0	0	0	0	637347367222546437	75.5020833333	0.0	10.0	6.64	0.565416666667	0.0858333333333
623	4	28	8	rush_evening	'142'	0	0	0	2015-08-28 19:33:04	142	637347183696605184	139638419437960347648	1	1	0	0	0	0	0	0	0	0	0	0	0	637347183696605184	75.5020833333	0.0	10.0	6.64	0.565416666667	0.0858333333333
624	4	28	8	error	'268'	0	1	0	2015-08-28 01:16:24	268	637071196152991744	138638412521611915264	1	1	0	0	0	0	0	0	0	0	0	0	0	637071196152991744	75.5020833333	0.0	10.0	6.64	0.565416666667	0.0858333333333
625	4	28	8	error	'360'	1	0	0	2015-08-28 00:12:42	360	637055166420619264	268637433404426813440	1	1	0	0	0	0	0	0	0	0	0	0	1	637055166420619264	75.5020833333	0.0	10.0	6.64	0.565416666667	0.0858333333333
626	3	27	8	error	'150'	0	0	0	2015-08-27 22:40:19	150	637031918580531200	152637392854621417472	1	0	1	0	0	0	0	0	0	0	0	0	0	637031918580531200	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
627	3	27	8	error	'150'	0	0	0	2015-08-27 22:39:58	150	637031829749563392	135637347367222546437	0	0	0	0	0	0	0	0	0	0	0	0	0	637031829749563392	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
628	3	27	8	error	'152'	0	0	0	2015-08-27 22:24:21	152	637027899531505664	142637347183696605184	1	1	0	0	0	0	0	0	0	0	0	0	0	637027899531505664	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
629	3	27	8	error	'150'	0	0	0	2015-08-27 21:18:07	150	637011232415985664	268637071196152991744	1	1	0	0	0	0	0	0	0	0	0	0	0	637011232415985664	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
630	3	27	8	error	'150'	0	0	0	2015-08-27 21:04:29	150	637007802515394560	360637055166420619264	1	1	0	0	0	0	0	0	0	0	0	1	0	637007802515394560	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
631	3	27	8	rush_evening	'142'	0	0	0	2015-08-27 19:53:05	142	636989831038398468	150637031918580531200	1	0	0	1	0	0	0	0	0	0	0	1	0	636989831038398468	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
632	3	27	8	rush_evening	'143'	0	0	1	2015-08-27 19:24:42	143	636982691678822400	150637031829749563392	1	0	0	0	0	0	0	0	0	0	0	1	0	636982691678822400	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
633	3	27	8	rush_evening	'135'	0	0	1	2015-08-27 17:40:14	135	636956401810542592	152637027899531505664	1	0	1	0	0	1	0	0	0	0	0	1	0	636956401810542592	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
634	3	27	8	workday	'225'	0	1	1	2015-08-27 15:42:12	225	636926694423597056	150637011232415985664	1	0	1	0	0	0	0	0	0	0	0	0	0	636926694423597056	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
635	3	27	8	error	'268'	0	1	0	2015-08-27 01:15:15	268	636708521942188032	150637007802515394560	1	0	1	0	0	0	0	0	0	0	0	0	0	636708521942188032	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
636	3	27	8	error	'269', ''	0	1	1	2015-08-27 00:50:02	269	636702174760734721	142636989831038398468	1	0	0	1	0	0	0	0	0	0	0	0	0	636702174760734721	73.4591666667	0.0	10.0	6.12130434783	0.529166666667	0.07375
637	2	26	8	error	'155'	0	0	1	2015-08-26 22:21:16	155	636664734532550657	143636982691678822400	1	0	1	0	0	0	0	0	0	0	0	0	0	636664734532550657	68.4575	0.0	8.96541666667	6.66708333333	0.694583333333	0.155
638	2	26	8	error	'254', ''	0	1	0	2015-08-26 21:58:52	254	636659101250928640	135636956401810542592	1	0	1	0	0	0	0	0	0	0	0	1	0	636659101250928640	68.4575	0.0	8.96541666667	6.66708333333	0.694583333333	0.155
639	1	25	8	error	'156'	0	0	0	2015-08-25 23:43:13	156	636322970080645120	225636926694423597056	1	0	1	0	0	0	0	0	0	0	0	0	0	636322970080645120	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
640	1	25	8	error	'156'	0	0	0	2015-08-25 22:52:30	156	636310210655580161	268636708521942188032	1	0	1	0	0	0	0	0	0	0	0	0	0	636310210655580161	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
641	1	25	8	error	'254'	0	1	0	2015-08-25 22:25:16	254	636303354528817152	269636702174760734721	0	0	0	0	0	0	0	0	0	0	0	0	0	636303354528817152	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
642	1	25	8	rush_evening	'143'	0	0	1	2015-08-25 19:36:00	143	636260759182245888	155636664734532550657	1	1	0	0	0	0	0	0	0	0	0	0	0	636260759182245888	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
643	1	25	8	rush_evening	'135'	0	0	1	2015-08-25 17:36:28	135	636230676694503424	254636659101250928640	1	1	0	0	0	0	0	0	0	0	0	0	0	636230676694503424	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
644	1	25	8	error	'268'	0	1	0	2015-08-25 01:53:14	268	635993302165159936	156636322970080645120	1	0	1	0	0	0	0	0	0	0	0	0	0	635993302165159936	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
645	1	25	8	error	'370'	1	0	0	2015-08-25 01:20:51	370	635985154977038337	156636310210655580161	1	0	1	0	0	0	0	0	0	0	0	0	0	635985154977038337	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
646	1	25	8	error	'268'	0	1	0	2015-08-25 01:10:51	268	635982638000373760	254636303354528817152	1	1	0	0	0	0	0	0	0	0	0	0	0	635982638000373760	65.5833333333	0.0	9.32958333333	7.56958333333	0.757083333333	0.0995652173913
647	0	24	8	error	'254'	0	1	0	2015-08-24 22:27:37	254	635941558320128005	143636260759182245888	1	0	1	0	0	0	0	0	0	0	0	0	0	635941558320128005	66.9645833333	0.0	9.75875	9.05541666667	0.706666666667	0.162777777778
648	0	24	8	error	'257', ''	0	1	1	2015-08-24 22:01:39	257	635935023460298752	135636230676694503424	1	0	1	0	0	0	0	0	0	0	0	0	0	635935023460298752	66.9645833333	0.0	9.75875	9.05541666667	0.706666666667	0.162777777778
649	0	24	8	error	'257'	0	1	1	2015-08-24 21:51:07	257	635932374711140352	268635993302165159936	1	0	0	1	0	0	0	0	0	0	0	0	0	635932374711140352	66.9645833333	0.0	9.75875	9.05541666667	0.706666666667	0.162777777778
650	5	22	8	error	'375'	1	0	1	2015-08-22 01:22:27	375	634898393194631168	370635985154977038337	1	0	1	0	0	1	0	0	0	0	0	1	0	634898393194631168	66.32	0.0	9.66083333333	6.21583333333	0.72625	0.1585
651	3	20	8	error	'371'	1	0	1	2015-08-20 00:09:55	371	634155362954776576	268635982638000373760	1	0	1	0	0	0	0	0	0	0	0	0	0	634155362954776576	66.5420833333	0.0	9.9925	8.89041666667	0.702083333333	0.0538461538462
652	2	19	8	error	'257', ''	0	1	1	2015-08-19 23:00:52	257	634137986263814144	254635941558320128005	1	0	1	0	0	0	0	0	0	0	0	0	0	634137986263814144	67.3591666667	0.0	9.55625	6.51708333333	0.715416666667	0.125625
653	2	19	8	error	'151'	0	0	1	2015-08-19 21:08:14	151	634109641396461569	257635935023460298752	1	0	0	0	0	0	1	0	0	0	0	0	0	634109641396461569	67.3591666667	0.0	9.55625	6.51708333333	0.715416666667	0.125625
654	2	19	8	workday	'312'	1	0	0	2015-08-19 15:05:39	312	634018396061892609	257635932374711140352	1	0	1	0	0	0	0	0	0	0	1	0	0	634018396061892609	67.3591666667	0.0	9.55625	6.51708333333	0.715416666667	0.125625
655	1	18	8	error	'150'	0	0	0	2015-08-18 21:37:19	150	633754574688382976	375634898393194631168	1	0	0	1	0	0	0	0	1	0	0	0	0	633754574688382976	67.7470833333	0.0	8.4025	5.8525	0.732916666667	0.144583333333
656	5	15	8	error	'269'	0	1	1	2015-08-15 01:12:12	269	632359097661153280	371634155362954776576	0	0	0	0	0	0	0	0	0	0	0	0	0	632359097661153280	74.8295833333	0.0	8.49208333333	5.475	0.552083333333	0.152916666667
657	4	14	8	error	'151'	0	0	1	2015-08-14 21:31:28	151	632303547606917120	257634137986263814144	1	0	1	0	0	0	0	0	0	0	0	0	0	632303547606917120	69.0520833333	0.0	9.99208333333	8.03416666667	0.691666666667	0.166470588235
658	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:52:25	143	631916233139470336	151634109641396461569	1	1	0	0	0	0	0	0	0	0	0	0	0	631916233139470336	69.5641666667	0.0	10.0	7.4725	0.695416666667	0.139583333333
659	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:33:03	143	631911360826204160	312634018396061892609	1	0	1	0	0	0	0	0	0	0	0	0	0	631911360826204160	69.5641666667	0.0	10.0	7.4725	0.695416666667	0.139583333333
660	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:15:34	143	631906962372866048	150633754574688382976	1	1	0	0	0	0	0	0	0	0	0	0	0	631906962372866048	69.5641666667	0.0	10.0	7.4725	0.695416666667	0.139583333333
661	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 18:23:52	143	631893952291995648	269632359097661153280	1	1	0	0	0	0	0	0	1	0	0	0	1	631893952291995648	69.5641666667	0.0	10.0	7.4725	0.695416666667	0.139583333333
662	3	13	8	workday	'220'	0	1	0	2015-08-13 15:52:03	220	631855746557149184	151632303547606917120	1	1	0	0	0	0	0	0	0	0	0	0	0	631855746557149184	69.5641666667	0.0	10.0	7.4725	0.695416666667	0.139583333333
